Latitude,Longitude,FacilityName,Street,City,County,State,ZIPCode,ParentName,StandardizedParentCompany,NAICS1
32.852395,-83.233211,ENGELHARD CORP,HWY 57,MC INTYRE,WILKINSON,GA,31054,ENGELHARD CORP,,212324
32.896957,-83.216421,ENGELHARD CORP KLONDYKE MINE,MT CARMEL CHURCH RD,MC INTYRE,WILKINSON,GA,31054,ENGELHARD CORP,,212324
32.84748,-83.16192,CARBO CERAMICS INC - MCINTYRE FACILITY,2295 WRILEY RD,MC INTYRE,WILKINSON,GA,31054,CARBO CERAMICS INC.,CARBO CERAMICS INC,212324
32.988067,-83.035588,ENGELHARD CORP GARDNER PLANT,KAOLIN RD,OCONEE,WILKINSON,GA,31067,ENGELHARD CORP,,212324
32.96484,-82.82182,ECC AMERICA ANGLO-AMERICAN CLAYS SUBSIDIARY,KAOLIN RD,SANDERSVILLE,WASHINGTON,GA,31082,ENGLISH CHINA CLAY INTERNATIONAL INC,,212324
32.958639,-83.006403,ENGELHARD KAOLIN CO SCOTT MINE,HWY 24 NEAR DEEPSTEP,DEEPSTEP,WASHINGTON,GA,31082,ENGELHARD CORP,,212324
32.844752,-83.041405,ENGELHARD CORP DIXIE MINE,BUCKHORN LAKE RD,TOOMSBORO,WILKINSON,GA,31090,ENGELHARD CORP,,212324
32.7235,-83.0491,ENGELHARD CORP GIBRALTAR MINE,HWY 112 NEAR TOOMSBORO,TOOMSBORO,WILKINSON,GA,31090,ENGELHARD CORP,,212324
32.84951,-83.12733,CARBO CERAMICS INC - TOOMSBORO FACILITY,1880 DENT RD,TOOMSBORO,WILKINSON,GA,31090,CARBO CERAMICS INC,CARBO CERAMICS INC,212324
31.414865,-82.103268,GEORGIA MINERAL OPERATIONS,ZERO BAY RD,PATTERSON,PIERCE,GA,31557,THE CHEMOURS CO,THE CHEMOURS CO,212299
29.915556,-82.033333,CHEMOURS - STARKE FACILITY,STATE ROAD 230 E,STARKE,CLAY,FL,32091,THE CHEMOURS CO,THE CHEMOURS CO,212299
26.2429,-80.14311,SPECIALTY VERMICULITE LLC,1200 NW 15TH AVE,POMPANO BEACH,BROWARD,FL,33069,DICALITE MANAGEMENT GROUP,DICALITE MANAGEMENT GROUP,212399
28.0039,-82.0965,IMC FERTILIZER INC PLANT CITY URANIUM RECOVERY,HWY #39 & HILLSBOROUGH PASCO COUNTY,PLANT CITY,HILLSBOROUGH,FL,33566,IMC GLOBAL INC,,212291
27.472441,-82.14305,NU-GULF INDUSTRIES INC,38651 SR 64 E,MYAKKA CITY,MANATEE,FL,34251,FERTILIZER DEVELOPMENT & INVESTMENT BV,,212392
33.376492,-87.114363,COVOL ENGINEERED FUELS LC CEF3,5290 MUD CREEK RD,ADGER,JEFFERSON,AL,35006,HEADWATERS INC,,212111
33.45075,-87.03723,OAK GROVE RESOURCES LLC-CONCORD PREP PLANT/OAK GROVE MINE,8800 OAK GROVE MINE RD,ADGER,JEFFERSON,AL,35006,SENECA COAL RESOURCES LLC,SENECA COAL RESOURCES LLC,212112
33.49261,-86.938335,"HARSCO CO, HECKETT MULTISERV PLANT 9","WESTFIELD VILLAGE, TIN MILL RD",FAIRFIELD,JEFFERSON,AL,35064,HARSCO CORP,,212399
33.58941,-86.2453,ALLIED MINERAL PRODUCTS INC,201 TRUSS FERRY RD,PELL CITY,ST CLAIR,AL,35128,NA,ALLIED MINERAL PRODUCTS INC,212325
33.283453,-87.245836,COVOL ENGINEERED FUELS LC - CEF7,13702 MILLDALE RD,BROOKWOOD,TUSCALOOSA,AL,35444,HEADWATERS INC,,212111
33.305,-87.447,"COVOL FUELS NO.5, LLC - GREENFUELS PLANT",14961 DANIEL CREEK ROAD,BROOKWOOD,TUSCALOOSA,AL,35444,HEADWATERS INC,,212111
33.283113,-87.309186,COVOL ENGINEERED FUELS LC CEF5,13108 COVOL #5 PLANT ROAD,BROOKWOOD,TUSCALOOSA,AL,35444,HEADWATERS INC,,212111
33.312434,-87.314149,COVOL ENGINEERED FUELS LC CEF4,14155 DAVIS ROAD,BROOKWOOD,TUSCALOOSA,AL,35444,HEADWATERS INC,,212111
33.26151,-87.31156,WARRIOR MET COAL LLC,16243 HIGHWAY 216,BROOKWOOD,TUSCALOOSA,AL,35444,NA,NA,212112
32.56486,-88.19967,ARCOSA LW BR LLC LIVLITE DIV,201 INDUSTRIAL STREET,LIVINGSTON,SUMTER,AL,35470,ARCOSA INC,ARCOSA INC,212325
31.876973,-85.156068,CARBO CERAMICS INC - EUFAULA FACILITY,36 ARCH DR,EUFAULA,BARBOUR,AL,36027,CARBO CERAMICS INC,CARBO CERAMICS INC,212324
36.24571,-85.94188,NYRSTAR - CUMBERLAND MINE,510 CUMBERLAND MINE RD,CARTHAGE,SMITH,TN,37030,NA,NYRSTAR US INC,212230
36.518349,-87.40292,NYRSTAR CLARKSVILLE INC,1800 ZINC PLANT RD,CLARKSVILLE,MONTGOMERY,TN,37040,NYRSTAR US INC,NYRSTAR US INC,212230
36.109834,-83.515469,NYRSTAR COY-MINE,420 E BROADWAY BLVD,JEFFERSON CITY,JEFFERSON,TN,37760,NA,NYRSTAR US INC,212230
36.06311,-83.70596,NYRSTAR- IMMEL MINE,2160 IMMEL MINE RD,MASCOT,KNOX,TN,37806,NA,NYRSTAR US INC,212230
36.076332,-83.639878,ETZC - BEAVER CREEK,2421 W OLD ANDREW JOHNSON HWY,STRAWBERRY PLAINS,JEFFERSON,TN,37871,GLENCORE USA LLC,,212231
36.077885,-83.615435,NYSTAR - YOUNG MINE & MILL,1977 W HWY 11E,NEW MARKET,JEFFERSON,TN,37820,NA,NA,212230
36.373449,-83.40715,MOSSY CREEK MINING LLC CLINCH VALLEY MINE,HIGHWAY 131,THORN HILL,GRAINGER,TN,37881,NA,,212231
36.19631,-85.9364,NYSTAR GORDONSVILLE MINE & MILL,120 ZINC MINE CIR,GORDONSVILLE,SMITH,TN,38563,NA,NYRSTAR US INC,212230
36.980759,-83.25467,BLEDSOE COAL CO BL#1,16633 GREASY CREEK RD,BIG LAUREL,LESLIE,KY,40808,JAMES RIVER COAL CO,,212111
36.957778,-83.222778,BLEDSOE COAL CO #61,9715 GREASY CREEK RD,BIG LAUREL,LESLIE,KY,40808,JAMES RIVER COAL CO,,212111
36.885278,-83.383611,CLOVER LOADOUT,2527 W HIGWAY 221,BLEDSOE,HARLAN,KY,40810,JAMES RIVER COAL CO,,212112
36.97738,-83.40586,BEECHFORK PREP PLANT,4901 HWY 421,HELTON,LESLIE,KY,40840,JAMES RIVER COAL CO,,212111
36.613889,-83.793333,HIGNITE PREP PLANT,RT1 BOX 290 STATE RT 74,MIDDLESBORO,BELL,KY,40965,JAMES RIVER COAL CO,,212112
36.895324,-83.586232,"COVOL FUELS NO.3, LLC - CROCKETT PLANT",13168 HIGHWAY 66,PINEVILLE,BELL,KY,40977,HEADWATERS INC,,212111
36.844444,-83.499167,HAMILTON TIPPLE,HWY 221,STONEY FORK,BELL,KY,40988,JAMES RIVER COAL CO,,212111
37.723611,-82.526389,MARTIN COUNTY COAL PREP PLANT,3185 MIDDLE FORK WOLF CR RD,INEZ,MARTIN,KY,41224,MASSEY ENERGY CO,,212111
37.485811,-83.220947,"REVELATION ENERGY, LLC - FLINT RIDGE WASHER",2644 FLINT RIDGE RD,CLAYHOLE,BREATHITT,KY,41317,ARCH COAL INC.,ARCH COAL INC,212111
37.55,-82.4125,BEVINS BRANCH PLANT,2069 UPPER JOHNS CREEK RD,PIKEVILLE,PIKE,KY,41501,JAMES RIVER COAL CO,,212112
37.344167,-82.535833,AMERICAN ELECTRIC ROB FORK PROCESSING PLANT,103 ROB FORK OF CANEY HWY PO BOX 1409,PIKEVILLE,PIKE,KY,41501,AMERICAN ELECTRIC POWER,,212112
37.47392,-82.28273,BURKE PLANT,991 LONG FORK RD,KIMPER,PIKE,KY,41539,JAMES RIVER COAL CO,,212112
37.666281,-82.771878,AMERICAN ELECTRIC POWER MILLARD PROCESSING PLANT,248 S LAKE DR PO BOX 270,PRESTONSBURG,FLOYD,KY,41653,AMERICAN ELECTRIC POWER,,212112
37.216654,-83.130499,LEECO #64 PLANT,254 BUCKEYE CREEK RD,JEFF,PERRY,KY,41751,JAMES RIVER COAL CO,,212111
37.065964,-83.119377,LEATHERWOOD PLANT,48 BEECH FORK RD HWY 699,SLEMP,PERRY,KY,41763,JAMES RIVER COAL CO,,212111
37.422379,-87.094039,THE MUHLENBERG COUNTY COAL CO - PRIDE MINE,2802 RIVER HAUL ROAD,CENTERTOWN,MUHLENBERG,KY,42328,NA,NA,212111
37.401707,-87.067762,THE WESTERN KENTUCKY COAL CO - GENESIS MINE,175 MATANZAS ROAD,CENTERTOWN,OHIO,KY,42328,NA,NA,212111
37.360278,-87.094444,WESTERN KENTUCKY RESOURCES LLC - EQUALITY BARGE LOADER,KINCHLOE BLUFF RD,CENTERTOWN,OHIO,KY,42328,NA,NA,212111
37.299999,-87.208344,KENAMERICAN RESOURCES INC,7590 STATE ROUTE 181 N,CENTRAL CITY,MUHLENBERG,KY,42330,NA,NA,212112
37.102896,-87.126764,"COVOL FUELS NO.2, LLC - ROCK CRUSHER PLANT",6601 HWY 181N,GREENVILLE,MUHLENBERG,KY,42345,HEADWATERS INC,,212111
37.061836,-84.59967,IKERD TERMINAL CO LLC,719 CRANE RD,SOMERSET,PULASKI,KY,42501,NA,,212111
39.894919,-81.015146,AMERICAN ENERGY CORP,43521 MAYHUGH HILL RD,BEALLSVILLE,BELMONT,OH,43716,NA,NA,212112
40.27487,-81.86186,OXFORD MINING CO INC,544 CHESTNUT ST PO BOX 427,COSHOCTON,COSHOCTON,OH,43812,NA,,212111
39.914428,-80.980123,THE OHIO VALLEY COAL CO,56854 PLEASANT RIDGE RD,ALLEDONIA,BELMONT,OH,43902,NA,NA,212112
40.297167,-80.976068,HARRISON MINING CORP,44691 OLD HOPEDALE RD,CADIZ,HARRISON,OH,43907,NA,,212112
40.258816,-80.641154,OHIOAMERICAN ENERGY INC,34 KELLEY WAY,BRILLIANT,JEFFERSON,OH,43913,NA,NA,212111
40.342465,-80.917432,HARRISON PROCESSING CORP,86395 MINE RD,HOPEDALE,HARRISON,OH,43976,AMERICAN ELECTRIC POWER,,212112
41.37085,-81.47562,VWR CHEMICALS LLC,28600 FOUNTAIN PKWY,SOLON,CUYAHOGA,OH,44139,AVANTOR PERFORMANCE MATERIALS INC,AVANTOR PERFORMANCE MATERIALS INC,212393
39.16077,-82.47338,SANDS HILL MINING LLC,38701 STATE RT 160,HAMDEN,VINTON,OH,45634,RHINO ENERGY LLC,RHINO ENERGY LLC,212111
41.13997,-85.17963,ACCUGEAR,6710 INNOVATION BLVD -,FORT WAYNE,ALLEN,IN,46818,AMERICAN AXLE & MANUFACTURING INC,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,212230
39.058056,-87.085833,BLACK BEAUTY COAL CO MILLER CREEK MINE,CR 700 W,SWITZ CITY,GREENE,IN,47465,BLACK BEAUTY COAL CO,,212111
38.739806,-87.277694,KNOX MINE,4421 N BICKNELL RD,BICKNELL,KNOX,IN,47512,PEABODY ENERGY CORP,,212111
38.6458,-87.0043,SOLAR SOURCES MINING LLC CANNELBURG PREPARATION PLANT,681 S CR 900 E,CANNELBURG,DAVIESS,IN,47519,SOLAR SOURCES INC,SOLAR SOURCES INC,212111
38.444581,-87.043562,SOLAR SOURCES MINING LLC SHAMROCK PREPARATION FACILITY,4540 N 750 W,JASPER,DUBOIS,IN,47546,SOLAR SOURCES INC,SOLAR SOURCES INC,212111
38.060139,-86.933874,LITTLE SANDY NO 10 MINE,CR 400S & 650E,LAMAR,SPENCER,IN,47550,NA,,212111
38.541667,-87.266667,PRIDE MINE S-321,10471 S STATE RD 61,MONROE CITY,KNOX,IN,47557,NA,,212111
38.584722,-87.039444,CORNING MINE,CR900 EAST CR350 SOUTH,CANNELBURG,DAVIESS,IN,47519,PEABODY ENERGY CORP,PEABODY ENERGY CORP,212111
38.6825,-87.051389,BLACK BEAUTY COAL CO VIKING MINE,COUNTY RD 100N,MONTGOMERY,DAVIESS,IN,47558,BLACK BEAUTY COAL CO,,212111
38.691283,-87.086499,SOLAR SOURCES MINING LLC ANTIOCH PREPARATION FACILITY,2520 N. CO. RD.350E.,MONTGOMERY,DAVIESS,IN,47558,SOLAR SOURCES INC,SOLAR SOURCES INC,212111
38.448278,-87.247249,KINDILL MINING INC KINDILL 2 MINE,1592 N SR 61S,PETERSBURG,PIKE,IN,47567,HORIZON NATURAL RESOURCES INC,,212111
38.518333,-87.262222,SOLAR SOURCES INC CARBONDALE PREPARATION PLANT,BLACKBURN RD,PETERSBURG,PIKE,IN,47567,SOLAR SOURCES INC,,212111
38.092611,-87.302278,VIGO COAL OPERATING CO. INC. CYPRESS CREEK MINE,3700 NEW HARMONY RD,BOONVILLE,WARRICK,IN,47601,VIGO COAL CO INC,,212111
37.979615,-87.284992,VIGO COAL OPERATING CO. INC. CHILI PEPPER MINE,3866 S. YANKEETOWN RD.,BOONVILLE,WARRICK,IN,47601,VIGO COAL CO INC,,212111
38.15645,-87.25315,WILD BOAR MINE,566 DICKEYVILLE RD,LYNNVILLE,WARRICK,IN,47619,PEABODY ENERGY CORP,PEABODY ENERGY CORP,212111
38.219444,-87.410556,BLACK BEAUTY COAL CO DISCOVERY MINE,STATE ROUTE 57,BUCKSKIN,GIBSON,IN,47647,BLACK BEAUTY COAL CO,,212111
38.335833,-87.435472,FRANCISCO MINE,CR 850 E,FRANCISCO,GIBSON,IN,47649,PEABODY ENERGY CORP,,212111
38.266944,-87.373806,SOMERVILLE CENTRAL MINE,R R.3 BOX 155,OAKLAND CITY,GIBSON,IN,47660,PEABODY ENERGY CORP,PEABODY ENERGY CORP,212111
38.284722,-87.356667,SOMERVILLE NORTH MINE,R.R. 3 BOX 89,OAKLAND CITY,GIBSON,IN,47660,NA,,212111
38.99481,-87.275433,BEAR RUN MINE,7255 E COUNTY ROAD 600 S,CARLISLE,SULLIVAN,IN,47838,PEABODY ENERGY CORP,PEABODY ENERGY CORP,212111
39.441839,-87.201259,"COVOL FUELS NO.2, LLC - CHINOOK",3589 N COUNTY ROAD 500 W,BRAZIL,CLAY,IN,47834,HEADWATERS INC,,212111
39.260111,-87.341111,FARMERSBURG MINE,5526 E FRENCH D,PIMENTO,VIGO,IN,47866,PEABODY ENERGY CORP,PEABODY ENERGY CORP,212111
39.091333,-87.341139,KINDILL MINING INC KINDILL 3 MINE,1890 CR 600E,SULLIVAN,SULLIVAN,IN,47882,HORIZON NATURAL RESOURCES INC,,212111
39.96689,-86.82857,WHITESVILLE MILL SERVICE CO,RURAL RT 2  BOX 314,CRAWFORDSVILLE,MONTGOMERY,IN,47933,EDW C LEVY CO,,212399
41.96834,-86.54614,TECHNISAND INC,3840 LIVINGSTON RD,BRIDGMAN,BERRIEN,MI,49106,FAIRMOUNT MINERALS LTD,,212322
46.48541,-87.90505,EAGLE MINE LLC-HUMBOLDT MILL,4547 COUNTY RD 601,CHAMPION,MARQUETTE,MI,49814,NA,EAGLE MINE LLC,212230
46.747492,-87.879746,EAGLE MINE,6510 TRIPLE A ROAD,MICHIGAMME,MARQUETTE,MI,49861,NA,EAGLE MINE LLC,212230
46.764061,-89.566696,COPPER RANGE CO,1 WILCOX RD,WHITE PINE,ONTONAGON,MI,49971,NA,,212234
43.704601,-88.384912,WESTERN LIME EDEN FACILITY - LIME PRODUCTION,N4520 COUNTY V,EDEN,FOND DU LAC,WI,53019,GRAYMONT LTD,GRAYMONT LTD,212312
45.01293,-89.64198,3M CO -  WAUSAU - GREYSTONE,N FOURTH AVE,WAUSAU,MARATHON,WI,54401,3M CO,3M CO,212313
45.453597,-94.427369,COLD SPRING GRANITE - MAIN PLA NT,202 S 3RD AVE,COLD SPRING,STEARNS,MN,56320,COLD SPRING GRANITE CO,,212311
44.35152,-103.75162,HOMESTAKE MINE,630 E SUMMIT ST,LEAD,LAWRENCE,SD,57754,HOMESTAKE MINING CO,,212221
44.34444,-103.86166,WHARF RESOURCES,10928 WHARF RD,LEAD,LAWRENCE,SD,57754,COEUR MINING INC,COEUR MINING INC,212221
47.383353,-101.839805,COTEAU PROPERTIES CO FREEDOM MINE,204 COUNTY RD 15,BEULAH,MERCER,ND,58523,NACCO INDUSTRIES,NACCO INDUSTRIES,212111
47.2991,-101.78487,KNIFE RIVER CORP BEULAH,HWY 49 S PO BOX 39,BEULAH,MERCER,ND,58523,MDU RESOURCES GROUP INC,,212111
47.071875,-101.233156,BNI COAL LTD,2360 35TH ST SW,CENTER,OLIVER,ND,58530,ALLETE INC,ALLETE INC,212111
47.403031,-101.145803,FALKIRK MINING CO,2801 1ST ST SW,UNDERWOOD,MCLEAN,ND,58576,NACCO INDUSTRIES,NACCO INDUSTRIES,212111
45.5025,-110.083889,STILLWATER MINING CO EAST BOULDER MINE,517 W 1ST ST,BIG TIMBER,SWEET GRASS,MT,59011,STILLWATER MINING CO,STILLWATER MINING CO,212299
45.06363,-106.78593,DECKER COAL CO,12 LAKESHORE DR,DECKER,BIG HORN,MT,59025,LIGHTHOUSE RESOURCES INC,LIGHTHOUSE RESOURCES INC,212111
45.112068,-106.904036,SPRING CREEK COAL LLC,LAKE SHORE DR,DECKER,BIG HORN,MT,59025,CLOUD PEAK ENERGY INC,CLOUD PEAK ENERGY INC,212111
45.384918,-109.871901,SMC NYE MINE SITE,"5 MILES SE OF NYE, MT HWY 419",NYE,STILLWATER,MT,59061,STILLWATER MINING CO,STILLWATER MINING CO,212299
47.4711,-104.42725,KNIFE RIVER CORP SAVAGE MINE,PO BOX 30,SAVAGE,RICHLAND,MT,59262,MDU RESOURCES GROUP INC,,212111
46.358056,-112.107778,MONTANA TUNNELS MINING INC,275 MONTANA TUNNELS RD,JEFFERSON CITY,JEFFERSON,MT,59638,APOLLO GOLD CORP,,212231
46.334,-111.43,DIAMOND HILL MINING INC,8 MILES NW OF TOWNSEND PO BOX 1340,TOWNSEND,BROADWATER,MT,59644,APOLLO GOLD CORP,,212221
46.32847,-111.61741,GRAYMONT WESTERN US INC INDIAN CREEK LIME PRODUCTION,4.5 MILES W OF TOWNSEND,TOWNSEND,BROADWATER,MT,59644,GRAYMONT LTD,GRAYMONT LTD,212312
46.007588,-112.501703,MONTANA RESOURCES LLP,600 SHIELDS AVE,BUTTE,SILVER BOW,MT,59701,NA,NA,212230
45.902874,-112.011,BARRICK GOLD CORP-GOLDEN SUNLIGHT MINE,453 MONTANA HWY 2 E,WHITEHALL,JEFFERSON,MT,59759,BARRICK GOLD CORP,BARRICK GOLD CORP,212221
41.48966,-88.14216,CERAMIC POWDERS INC,1806 S TERRY DR,JOLIET,WILL,IL,60436,NA,,212325
41.69333,-87.55628,HARSCO CO HECKETT MULTISERV DIV PLANT 45,C/O ACME METALS 11201 TORRENCE AVE,CHICAGO,COOK,IL,60617,HARSCO CORP,,212399
41.708895,-87.548945,HOLCIM (US) INC.,3020 E 103RD ST,CHICAGO,COOK,IL,60617,HOLCIM (US) INC,HOLCIM (US) INC,212399
41.773033,-87.752454,SUPERIOR GRAPHITE CO,6540 S LARAMIE AVE,BEDFORD PARK,COOK,IL,60638,SUPERIOR GRAPHITE CO,,212399
40.29782,-90.71207,FREEMAN UNITED COAL MINING COMPANY'S INDUSTRY MINE,1480 E 1200TH ST,INDUSTRY,MCDONOUGH,IL,61440,GENERAL DYNAMICS CORP,,212111
40.640394,-89.652037,MIDWEST MILL SERVICE,7002 SW ADAMS,PEORIA,PEORIA,IL,61641,EDW C LEVY CO,,212399
39.980833,-87.714709,RIOLA MINE,8282 CATLIN INDIANOLA RD,CATLIN,VERMILION,IL,61817,BLACK BEAUTY COAL CO,,212112
39.129589,-89.471009,HILLSBORO ENERGY,12051 N 9TH AVE,HILLSBORO,MONTGOMERY,IL,62049,NA,NA,212112
38.155721,-89.618035,GATEWAY MINE,13101 ZIEGLER RD,COULTERVILLE,RANDOLPH,IL,62237,NA,,212112
39.895106,-91.409158,PRINCE MINERALS LLC,401 N PRINCE PLAZA,QUINCY,ADAMS,IL,62305,PRINCE MINERALS LLC,PRINCE CORP,212299
40.135,-90.772222,BLACK BEAUTY COAL CO CEDAR CREEK MINE,RT 99 N,CAMDEN,SCHUYLER,IL,62319,BLACK BEAUTY COAL CO,,212111
39.441667,-89.641667,"SPRINGFIELD COAL COMPANY, LLC   CROWN 3 MINE",2 MINE AVE,FARMERSVILLE,MONTGOMERY,IL,62533,NA,SPRINGFIELD COAL CO LLC CROWN 3 MINE,212112
39.20954,-89.85937,MACOUPIN ENERGY,14300 BRUSHY MOUND RD,CARLINVILLE,MACOUPIN,IL,62626,NA,NA,212112
40.005491,-89.445956,VIPER MINE,781 600TH ST,ELKHART,LOGAN,IL,62634,ARCH COAL INC,ARCH COAL INC,212112
38.418841,-87.840089,VIGO COAL OPERATING CO INC FRIENDSVILLE MINE,7790 HWY 15,MOUNT CARMEL,WABASH,IL,62863,VIGO COAL CO INC.,VIGO COAL CO INC,212111
38.034083,-88.760948,SUGAR CAMP ENERGY,11351 N THOMPSONVILLE RD,MACEDONIA,FRANKLIN,IL,62860,NA,NA,212112
38.11123,-89.00925,CONSOLIDATION COAL CO  REND LAKE MINE,STATE RT 148 N 37 MI N OF SESSER,SESSER,JEFFERSON,IL,62884,CONSOL ENERGY INC,,212112
37.770945,-88.386133,WILLOW LAKE MINE,420 LONG LANE RD,EQUALITY,SALINE,IL,62934,ARCLAR CO,,212112
37.787668,-88.687958,NUBAY MINING LLC,4270 N AMERICA RD,GALATIA,SALINE,IL,62935,WESTERN FUELS - ILLINOIS INC,,212112
37.762792,-88.360387,COTTAGE GROVE MINE,12250 MCLAIN ROAD,EQUALITY,GALLATIN,IL,62934,PEABODY ENERGY CORP,PEABODY ENERGY CORP,212111
37.824299,-88.583702,THE AMERICAN COAL CO,9085 HIGHWAY 34 NORTH,GALATIA,SALINE,IL,62935,NA,NA,212112
37.725731,-88.461717,BIG RIDGE MINE,4885 LINDALE RD,HARRISBURG,SALINE,IL,62946,,,212112
37.83464,-88.83582,WILLIAMSON ENERGY,16468 LIBERTY SCHOOL RD,MARION,WILLIAMSON,IL,62959,NA,NA,212112
37.414252,-88.354737,PRINCE MINERALS INC,FERRELL RD,ROSICLARE,HARDIN,IL,62982,PRINCE MINERALS INC,PRINCE MINERALS INC,212299
38.550979,-91.01519,PAUWELS TRANSFORMERS,100 W 10TH ST,WASHINGTON,FRANKLIN,MO,63090,NA,,212234
38.87947,-91.38786,CHRISTY MINERALS CO,833 W BOONESLICK,HIGH HILL,MONTGOMERY,MO,63350,O'BRIEN INDUSTRIAL HOLDING,O'BRIEN INDUSTRIAL HOLDING,212324
37.53797,-91.12926,BRUSHY CREEK MINE/MILL,10627 HIGHWAY KK,BOSS,REYNOLDS,MO,65440,THE RENCO GROUP INC,THE RENCO GROUP INC,212230
37.46674,-91.11035,FLETCHER MINE/MILL,230 COUNTY ROAD 849,CENTERVILLE,REYNOLDS,MO,63633,THE RENCO GROUP INC,THE RENCO GROUP INC,212230
37.49174,-91.11,WESTFORK MINE/MILL,HWY KK,BUNKER,REYNOLDS,MO,63629,RENCO GROUP INC,,212231
38.006767,-90.717484,NL BAROID NL PETROLEUM SERVICE INC,5 MILES NE OF POTOSI HWY E,CADET,WASHINGTON,MO,63630,NL IND INC,,212319
37.358597,-91.147258,SWEETWATER MINE/MILL,1382 SWEETWATER MINE ROAD,ELLINGTON,REYNOLDS,MO,63638,THE RENCO GROUP INC,THE RENCO GROUP INC,212230
37.236528,-90.699639,GS ROOFING PRODUCTS CO INC,HWY 49N,PIEDMONT,WAYNE,MO,63957,SAINT-GOBAIN CORP,SAINT-GOBAIN NA,212399
37.60617,-91.12341,BUICK MINE/MILL,270 FOREST ROAD 2231,BOSS,IRON,MO,65440,THE RENCO GROUP INC,THE RENCO GROUP INC,212230
37.71312,-91.118408,VIBURNUM MINES/MILL,CASTEEL DR,VIBURNUM,IRON,MO,65566,RENCO GROUP INC,,212231
41.066216,-96.315401,LYMAN RICHEY SAND AND GRAVEL: LINOMA PLANT (PIT#50),171771 SOUTH 225TH STREET,GRETNA,SARPY,NE,68028,LYMAN-RICHEY CORP,,212321
41.049848,-96.02371,"LYMAN-RICHEY SAND & GRAVEL COMPANY - PIT#3, WEST CULLOM",19746 72ND STREET,PLATTSMOUTH,CASS,NE,68048,LYMAN RICHEY CORP,,212321
41.04564,-95.9184,LYMAN RICHEY SAND AND GRAVEL: EAST OREAPOLIS PLANT (PIT#4),300 EAST BAY ROAD,PLATTSMOUTH,CASS,NE,68048,LYMAN RICHEY CORP,,212321
41.3208,-96.362,LYMAN RICHEY SAND AND GRAVEL: VALLEY PLANT (PIT#7),28333 IDA STREET,VALLEY,DOUGLAS,NE,68064,LYMAN-RICHEY CORP,,212321
41.26714,-96.33061,LYMAN RICHEY SAND AND GRAVEL: WATERLOO PLANT (PIT#40),910 NORTH 264TH STREET,WATERLOO,DOUGLAS,NE,68069,LYMAN-RICHEY CORP,,212321
41.44349,-97.408332,CENTRAL SAND AND GRAVEL: COLUMBUS PLANT (PIT#71),6621 SHADY LAKE ROAD,COLUMBUS,PLATTE,NE,68601,LYMAN RICHEY CORP,,212321
29.56677,-90.38416,HALLIBURTON LAROSE GRINDING PLANT,1699 HIGHWAY 24,LAROSE,LAFOURCHE PARISH,LA,70373,HALLIBURTON ENERGY SERVICES INC,HALLIBURTON ENERGY SERVICES INC,212393
30.008388,-91.110964,THE DOW CHEMICAL CO GRAND BAYOU OPERATIONS,LOUISIANA HWY 70,PAINCOURTVILLE,ASSUMPTION PARISH,LA,70391,DOW INC.,DOW INC,212393
30.192635,-93.304199,HALLIBURTON LAKE CHARLES GRINDING PLANT,3500 BAYOU DINDE RD,WESTLAKE,CALCASIEU PARISH,LA,70669,HALLIBURTON ENERGY SERVICES INC,HALLIBURTON ENERGY SERVICES INC,212393
30.534915,-91.418809,ARCOSA LW BR LLC GRAVELITE,12652 AIRLINE HWY,OSCAR,POINTE COUPEE PARISH,LA,70762,ARCOSA INC,ARCOSA INC,212325
34.467316,-92.947827,US VANADIUM LLC,4285 MALVERN RD,HOT SPRINGS,GARLAND,AR,71901,U.S. VANADIUM HOLDING LLC,US VANADIUM HOLDING LLC,212291
35.109182,-90.291468,BIG RIVER INDUSTRIES ARKALITE,3719 MOUNDS RD,PROCTOR,CRITTENDEN,AR,72376,NA,,212399
31.86376,-96.31889,ARCOSA LWS LLC STREETMAN TX,1 1/2 MILE N ON I-45,STREETMAN,NAVARRO,TX,75859,ARCOSA INC,ARCOSA INC,212324
29.000989,-95.376154,VERNOR MATERIAL & EQUIPMENT CO INC,7018 VERNOR RD,FREEPORT,BRAZORIA,TX,77541,NA,,212321
31.786047,-106.523588,PARKER BROTHERS & CO INC EL PASO SLAG PLANT,SLAG PIT RD OFF PAISONO W,EL PASO,EL PASO,TX,79903,PARKER BROTHERS & CO INC,,212324
27.820676,-97.425462,HALLIBURTON CORPUS CHRISTI GRINDING PLANT,2600 E NAVIGATION BLVD,CORPUS CHRISTI,NUECES,TX,78402,HALLIBURTON ENERGY SERVICES INC,HALLIBURTON ENERGY SERVICES INC,212393
31.80821,-106.55003,AMERICAN MINERALS INC,3666 DONIPHAN DRIVE,EL PASO,EL PASO,TX,79922,AMERICAN MINERALS INC,,212299
39.368668,-106.182976,CLIMAX MOLYBDENUM CO-CLIMAX MINE,HWY 91 FREMONT PASS,CLIMAX,LAKE,CO,80429,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN INC,212299
39.7591,-105.8404,CLIMAX MOLYBDENUM CO-HENDERSON MINE,9 MILES W OF EMPIRE,EMPIRE,CLEAR CREEK,CO,80438,FREEPORT-MCMORAN INC,FREEPORT-MCMORAN INC,212299
